ano,mês,dia,subpref_sigla,subpref,lat,long,via,referencia,sentido,fonte,precipitacao
2018,2,26,LA,LAPA,-23.89832971120012,-46.6293452041616,,,,Defesa Civil,44.8
2018,3,7,LA,LAPA,-23.537289000000005,-46.7455039,,,,Defesa Civil,22.5
2018,3,20,LA,LAPA,-23.509948200000004,-46.6900788,,,,Defesa Civil,70.2
2018,3,26,AD,CIDADE ADEMAR,-23.696502624874377,-46.67486377869145,,,,Defesa Civil,33.5
2018,3,20,CV,CASA VERDE/CACHOEIRINHA,-23.5038989,-46.6847107,,,,Defesa Civil,46.9
2018,3,20,LA,LAPA,-23.5284861,-46.6612113,,,,Defesa Civil,70.2
2018,3,28,VM,VILA MARIANA,-23.587713699999995,-46.6646937,,,,Defesa Civil,69.8
2018,2,26,CV,CASA VERDE/CACHOEIRINHA,-23.5038989,-46.6847107,,,,Defesa Civil,47.4
2018,3,20,LA,LAPA,-23.525954099999996,-46.6816634,,,,Defesa Civil,70.2
2018,1,7,MO,MOOCA,-23.538184200000003,-46.59920040000001,,,,Defesa Civil,26.4
2018,3,30,PI,PINHEIROS,-23.5643317,-46.6775791,,,,Defesa Civil,23.8
2018,1,17,LA,LAPA,-23.50775333231302,-46.747526159781785,,,,Defesa Civil,0.0
2018,1,8,PI,PINHEIROS,-23.56245905638363,-46.7041181298665,,,,Defesa Civil,18.0
2018,1,8,PI,PINHEIROS,-23.5868961,-46.6908831,,,,Defesa Civil,18.0
2018,2,26,MO,MOOCA,-23.540332,-46.612199,,,,Defesa Civil,54.2
2018,2,26,ST,SANTANA/TUCURUVI,-23.504729340432,-46.6246915860409,,,,Defesa Civil,57.25
2018,3,14,PI,PINHEIROS,-23.608729500000003,-46.6973903,,,,Defesa Civil,34.0
2018,3,28,PI,PINHEIROS,-23.6096879,-46.6963927,,,,Defesa Civil,26.4
2018,1,10,PI,PINHEIROS,-23.608746,-46.6972759,,,,Defesa Civil,0.0
2018,1,30,PI,PINHEIROS,-23.57102589999999,-46.7008858,,,,Defesa Civil,19.7
2019,1,1,MP,SAO MIGUEL PAULISTA,-23.491623000000004,-46.3959576,,,,Defesa Civil,24.5
2019,1,1,PR,PERUS,-23.4076344,-46.7506224,,,,Defesa Civil,74.2
2019,1,1,PR,PERUS,-23.406858,-46.7502896,,,,Defesa Civil,74.2
2019,1,2,G ,GUAIANASES,-23.5407272,-46.4152486,,,,Defesa Civil,
2019,1,2,PJ,PIRITUBA/JARAGUA,-23.4787073,-46.7590059,,,,Defesa Civil,0.0
2019,1,2,G ,GUAIANASES,-23.540797399999988,-46.4155722,,,,Defesa Civil,
2019,1,4,MO,MOOCA,-23.542863899999997,-46.6265502,,,,Defesa Civil,26.4
2019,1,4,SE,SE,-23.5329378,-46.6566459,,,,Defesa Civil,19.2
2019,1,4,SE,SE,-23.5329378,-46.6566459,,,,Defesa Civil,19.2
2019,1,5,PE,PENHA,-23.5265277,-46.555553,,,,Defesa Civil,15.7
2019,1,5,CS,CAPELA DO SOCORRO,-23.7528741,-46.7114027,,,,Defesa Civil,21.7
2019,1,5,PA,PARELHEIROS,-23.8541737,-46.7058569,,,,Defesa Civil,29.2
2019,1,7,G ,GUAIANASES,-23.53659729999999,-46.4161945,,,,Defesa Civil,
2019,1,7,MB,M BOI MIRIM,-23.7218852,-46.76498110000001,,,,Defesa Civil,0.0
2019,1,8,SE,SE,-23.559366,-46.623501,,,,Defesa Civil,36.4
2019,1,8,G ,GUAIANASES,-23.542866000000004,-46.4099573,,,,Defesa Civil,
2019,1,8,MP,SAO MIGUEL PAULISTA,-23.48983190000001,-46.4444803,,,,Defesa Civil,9.7
2019,1,9,IP,IPIRANGA,-23.5791948,-46.6152994,,,,Defesa Civil,0.0
2019,1,9,MP,SAO MIGUEL PAULISTA,-23.49017270000001,-46.3983307,,,,Defesa Civil,0.0
2019,1,10,SA,SANTO AMARO,-23.637167799999997,-46.6598556,,,,Defesa Civil,41.5
2019,1,11,PI,PINHEIROS,-23.555511,-46.7090776,,,,Defesa Civil,15.1
2019,1,12,MP,SAO MIGUEL PAULISTA,-23.4869836,-46.395554100000005,,,,Defesa Civil,0.6
2019,1,14,AF,ARICANDUVA/FORMOSA,-23.549905,-46.5476992,,,,Defesa Civil,18.6
2019,1,14,IQ,ITAQUERA,-23.558736199999995,-46.4519558,,,,Defesa Civil,22.5
2019,1,14,AF,ARICANDUVA/FORMOSA,-23.577196600000004,-46.5163988,,,,Defesa Civil,18.6
2019,1,15,SA,SANTO AMARO,-23.6706155,-46.6737443,,,,Defesa Civil,0.0
2019,1,15,PR,PERUS,-23.402343199999997,-46.7536749,,,,Defesa Civil,0.0
2019,1,16,MP,SAO MIGUEL PAULISTA,-23.48987629999999,-46.4450469,,,,Defesa Civil,0.5
2019,1,17,CL,CAMPO LIMPO,-23.6865254,-46.7932623,,,,Defesa Civil,62.8
2019,1,18,AD,CIDADE ADEMAR,-23.682449500000008,-46.6683416,,,,Defesa Civil,26.7
2019,1,19,AD,CIDADE ADEMAR,-23.688051100000003,-46.6443427,,,,Defesa Civil,7.5
2019,1,19,AD,CIDADE ADEMAR,-23.6867084,-46.6456026,,,,Defesa Civil,7.5
2019,1,22,PI,PINHEIROS,-23.6060057,-46.6885676,,,,Defesa Civil,7.7
2019,1,23,PR,PERUS,-23.431386100000005,-46.7536934,,,,Defesa Civil,44.6
2019,1,23,PR,PERUS,-23.405611200000006,-46.7512303,,,,Defesa Civil,44.6
2019,1,23,PR,PERUS,-23.431393600000003,-46.7537681,,,,Defesa Civil,44.6
2019,1,24,BT,BUTANTA,-23.5866753,-46.79002030000001,,,,Defesa Civil,20.9
2019,1,24,LA,LAPA,-23.536566,-46.67731200000001,,,,Defesa Civil,38.0
2019,1,24,BT,BUTANTA,-23.5854943,-46.8038203,,,,Defesa Civil,20.9
2019,1,24,BT,BUTANTA,-23.586741199999995,-46.7903139,,,,Defesa Civil,20.9
2019,1,24,VP,VILA PRUDENTE,-23.5571917,-46.6285664,,,,Defesa Civil,7.2
2019,1,24,BT,BUTANTA,-23.5866753,-46.79002030000001,,,,Defesa Civil,20.9
2019,1,24,PJ,PIRITUBA/JARAGUA,-23.4389729,-46.7298674,,,,Defesa Civil,26.8
2019,1,25,PJ,PIRITUBA/JARAGUA,-23.4318048,-46.7520955,,,,Defesa Civil,31.2
2019,1,25,MP,SAO MIGUEL PAULISTA,-23.489107899999997,-46.4451204,,,,Defesa Civil,72.4
2019,1,28,BT,BUTANTA,-23.567789600000008,-46.7530181,,,,Defesa Civil,0.0
2019,1,30,LA,LAPA,-23.536566,-46.67731200000001,,,,Defesa Civil,48.0
2019,1,31,ST,SANTANA/TUCURUVI,-23.4874451,-46.60883710000001,,,,Defesa Civil,0.0
2019,2,4,CS,CAPELA DO SOCORRO,-23.756637,-46.6773496,,,,Defesa Civil,71.43
2019,2,4,AD,CIDADE ADEMAR,-23.6846499,-46.6475611,,,,Defesa Civil,83.5
2019,2,4,CS,CAPELA DO SOCORRO,-23.7584191,-46.6778948,,,,Defesa Civil,71.43
2019,2,4,CS,CAPELA DO SOCORRO,-23.7254709,-46.6967916,,,,Defesa Civil,71.43
2019,2,4,CS,CAPELA DO SOCORRO,-23.755776900000008,-46.6762463,,,,Defesa Civil,71.43
2019,2,4,VM,VILA MARIANA,-23.604437800000003,-46.626191600000006,,,,Defesa Civil,51.4
2019,2,4,AD,CIDADE ADEMAR,-23.6643889,-46.677777,,,,Defesa Civil,83.5
2019,2,4,IP,IPIRANGA,-23.62067559999999,-46.6193129,,,,Defesa Civil,51.0
2019,2,4,SA,SANTO AMARO,-23.661761799999997,-46.7066642,,,,Defesa Civil,53.8
2019,2,4,VM,VILA MARIANA,-23.604437800000003,-46.626191600000006,,,,Defesa Civil,51.4
2019,2,4,SA,SANTO AMARO,-23.661761799999997,-46.7066642,,,,Defesa Civil,53.8
2019,2,4,MP,SAO MIGUEL PAULISTA,-23.4882573,-46.3963706,,,,Defesa Civil,54.6
2019,2,4,SA,SANTO AMARO,-23.6203328,-46.6998218,,,,Defesa Civil,53.8
2019,2,4,IQ,ITAQUERA,-23.543107,-46.462686000000005,,,,Defesa Civil,43.5
2019,2,4,AF,ARICANDUVA/FORMOSA,-23.575644,-46.51482,,,,Defesa Civil,44.8
2019,2,4,CT,CIDADE TIRADENTES,-23.58299,-46.3855523,,,,Defesa Civil,48.85
2019,2,4,CS,CAPELA DO SOCORRO,-23.75562909999999,-46.694733,,,,Defesa Civil,71.43
2019,2,6,MB,M BOI MIRIM,-23.7191812,-46.769512,,,,Defesa Civil,37.6
2019,2,6,MB,M BOI MIRIM,-23.7191812,-46.769512,,,,Defesa Civil,37.6
2019,2,6,SA,SANTO AMARO,-23.6636522,-46.6800001,,,,Defesa Civil,49.1
2019,2,6,MP,SAO MIGUEL PAULISTA,-23.4875584,-46.3947077,,,,Defesa Civil,45.2
2019,2,6,MP,SAO MIGUEL PAULISTA,-23.4873182,-46.391983,,,,Defesa Civil,45.2
2019,2,6,MP,SAO MIGUEL PAULISTA,-23.4844825,-46.3952123,,,,Defesa Civil,45.2
2019,2,6,MP,SAO MIGUEL PAULISTA,-23.473934300000003,-46.4234054,,,,Defesa Civil,45.2
2019,2,6,MP,SAO MIGUEL PAULISTA,-23.4887341,-46.3935706,,,,Defesa Civil,45.2
2019,2,6,MP,SAO MIGUEL PAULISTA,-23.4838969,-46.3942182,,,,Defesa Civil,45.2
2019,2,6,MP,SAO MIGUEL PAULISTA,-23.4859723,-46.3948462,,,,Defesa Civil,45.2
2019,2,7,MP,SAO MIGUEL PAULISTA,-23.4891026,-46.3969693,,,,Defesa Civil,0.0
2019,2,8,MP,SAO MIGUEL PAULISTA,-23.486676400000007,-46.3953384,,,,Defesa Civil,0.0
2019,2,8,MP,SAO MIGUEL PAULISTA,-23.489270899999998,-46.4051625,,,,Defesa Civil,0.0
2019,2,8,MP,SAO MIGUEL PAULISTA,-23.4873182,-46.391983,,,,Defesa Civil,0.0
2019,2,8,MP,SAO MIGUEL PAULISTA,-23.4892814,-46.405085500000006,,,,Defesa Civil,0.0
2019,2,8,MP,SAO MIGUEL PAULISTA,-23.489310899999992,-46.4055168,,,,Defesa Civil,0.0
2019,2,8,LA,LAPA,-23.5177911,-46.7031947,,,,Defesa Civil,0.0
2019,2,8,MP,SAO MIGUEL PAULISTA,-23.489206,-46.405829,,,,Defesa Civil,0.0
2019,2,9,SM,SAO MATEUS,-23.5917262,-46.4416074,,,,Defesa Civil,0.0
2019,2,12,MP,SAO MIGUEL PAULISTA,-23.480175700000004,-46.3795476,,,,Defesa Civil,12.0
2019,2,12,MP,SAO MIGUEL PAULISTA,-23.4916255,-46.3958988,,,,Defesa Civil,12.0
2019,2,12,MP,SAO MIGUEL PAULISTA,-23.4845986,-46.3946986,,,,Defesa Civil,12.0
2019,2,12,MP,SAO MIGUEL PAULISTA,-23.48841120000001,-46.3970135,,,,Defesa Civil,12.0
2019,2,12,MP,SAO MIGUEL PAULISTA,-23.4871443,-46.3948786,,,,Defesa Civil,12.0
2019,2,12,MP,SAO MIGUEL PAULISTA,-23.487928000000004,-46.3960525,,,,Defesa Civil,12.0
2019,2,13,MP,SAO MIGUEL PAULISTA,-23.483508,-46.393382,,,,Defesa Civil,2.5
2019,2,13,FO,FREGUESIA/BRASILANDIA,-23.4408385,-46.7115834,,,,Defesa Civil,3.6
2019,2,13,CS,CAPELA DO SOCORRO,-23.736418900000004,-46.711063800000005,,,,Defesa Civil,2.0
2019,2,15,CS,CAPELA DO SOCORRO,-23.665359899999995,-46.7122624,,,,Defesa Civil,43.7
2019,2,15,SA,SANTO AMARO,-23.631488300000008,-46.6861631,,,,Defesa Civil,52.2
2019,2,15,AD,CIDADE ADEMAR,-23.650008900000003,-46.6704358,,,,Defesa Civil,48.6
2019,2,15,PI,PINHEIROS,-23.520712499999995,-46.6155725,,,,Defesa Civil,43.8
2019,2,15,LA,LAPA,-23.53668,-46.7429939,,,,Defesa Civil,31.2
2019,2,15,SA,SANTO AMARO,-23.661629200000007,-46.7062122,,,,Defesa Civil,52.2
2019,2,15,SA,SANTO AMARO,-23.625942699999992,-46.688984,,,,Defesa Civil,52.2
2019,2,15,MB,M BOI MIRIM,-23.645049300000007,-46.7299591,,,,Defesa Civil,39.6
2019,2,15,LA,LAPA,-23.5198502,-46.6745541,,,,Defesa Civil,31.2
2019,2,16,MP,SAO MIGUEL PAULISTA,-23.4882573,-46.3963706,,,,Defesa Civil,37.2
2019,2,16,CT,CIDADE TIRADENTES,-23.568851499999997,-46.4135266,,,,Defesa Civil,75.5
2019,2,16,IQ,ITAQUERA,-23.5928434,-46.436144,,,,Defesa Civil,49.4
2019,2,16,AF,ARICANDUVA/FORMOSA,-23.5547741,-46.5184354,,,,Defesa Civil,76.0
2019,2,16,AF,ARICANDUVA/FORMOSA,-23.5553243,-46.5180801,,,,Defesa Civil,76.0
2019,2,17,SM,SAO MATEUS,-23.6166509,-46.4294236,,,,Defesa Civil,0.3
2019,2,17,SM,SAO MATEUS,-23.614995900000004,-46.4549584,,,,Defesa Civil,0.3
2019,2,17,PE,PENHA,-23.539396799999995,-46.5348291,,,,Defesa Civil,0.5
2019,2,17,MO,MOOCA,-23.5299127,-46.5772862,,,,Defesa Civil,0.4
2019,2,17,SM,SAO MATEUS,-23.593745100000007,-46.4374327,,,,Defesa Civil,0.3
2019,2,17,PE,PENHA,-23.5457731,-46.5197605,,,,Defesa Civil,0.5
2019,2,17,SM,SAO MATEUS,-23.5922859,-46.4407327,,,,Defesa Civil,0.3
2019,2,17,SM,SAO MATEUS,-23.592298400000004,-46.4401932,,,,Defesa Civil,0.3
2019,2,17,ST,SANTANA/TUCURUVI,-23.500119799999997,-46.6362569,,,,Defesa Civil,0.5
2019,2,18,MP,SAO MIGUEL PAULISTA,-23.489599899999995,-46.4056625,,,,Defesa Civil,3.6
2019,2,19,PE,PENHA,-23.531244500000003,-46.49431080000001,,,,Defesa Civil,0.0
2019,2,19,PE,PENHA,-23.5562895,-46.5168338,,,,Defesa Civil,0.0
2019,2,20,SA,SANTO AMARO,-23.663709300000004,-46.7094439,,,,Defesa Civil,25.0
2019,2,20,SE,SE,-23.559366,-46.623501,,,,Defesa Civil,30.3
2019,2,20,VP,VILA PRUDENTE,-23.5849533,-46.5804247,,,,Defesa Civil,41.8
2019,2,21,AD,CIDADE ADEMAR,-23.510678799999997,-46.5596691,,,,Defesa Civil,43.6
2019,2,21,IQ,ITAQUERA,-23.57873929999999,-46.4871733,,,,Defesa Civil,25.3
2019,2,21,IQ,ITAQUERA,-23.563775399999997,-46.4880426,,,,Defesa Civil,25.3
2019,2,21,MO,MOOCA,-23.5460432,-46.560638,,,,Defesa Civil,46.6
2019,2,21,VP,VILA PRUDENTE,-23.61409039999999,-46.5305691,,,,Defesa Civil,25.5
2019,2,21,SM,SAO MATEUS,-23.6215825,-46.416394100000005,,,,Defesa Civil,26.2
2019,2,21,CL,CAMPO LIMPO,-23.671717099999995,-46.7626446,,,,Defesa Civil,76.6
2019,2,21,PI,PINHEIROS,-23.5573131,-46.6864373,,,,Defesa Civil,67.0
2019,2,21,SE,SE,-23.5341123,-46.6248432,,,,Defesa Civil,39.8
2019,2,21,PI,PINHEIROS,-23.576114100000005,-46.6581739,,,,Defesa Civil,67.0
2019,2,22,LA,LAPA,-23.519413199999995,-46.748345,,,,Defesa Civil,13.2
2019,2,22,PI,PINHEIROS,-23.590298200000007,-46.6908181,,,,Defesa Civil,38.0
2019,2,26,PA,PARELHEIROS,-23.785739100000004,-46.7099154,,,,Defesa Civil,26.6
2019,2,27,FO,FREGUESIA/BRASILANDIA,-23.505780100000003,-46.6996436,,,,Defesa Civil,20.2
2019,2,27,PJ,PIRITUBA/JARAGUA,-23.4876524,-46.7200544,,,,Defesa Civil,13.0
2019,2,27,CS,CAPELA DO SOCORRO,-23.70939569999999,-46.6891664,,,,Defesa Civil,4.7
2019,3,3,CL,CAMPO LIMPO,-23.61724390000001,-46.7227699,,,,Defesa Civil,3.4
2019,3,3,JA,JABAQUARA,-23.6500726,-46.65623490000001,,,,Defesa Civil,30.1
2019,3,3,MP,SAO MIGUEL PAULISTA,-23.4869836,-46.395554100000005,,,,Defesa Civil,20.5
2019,3,4,MP,SAO MIGUEL PAULISTA,-23.489023400000004,-46.40146740000001,,,,Defesa Civil,0.1
2019,3,4,MP,SAO MIGUEL PAULISTA,-23.4896778,-46.4056697,,,,Defesa Civil,0.1
2019,3,4,EM,ERMELINO MATARAZZO,-23.488136599999997,-46.4839492,,,,Defesa Civil,0.0
2019,3,4,MP,SAO MIGUEL PAULISTA,-23.484650700000003,-46.3949816,,,,Defesa Civil,0.1
2019,3,6,PE,PENHA,-23.502519100000004,-46.5357392,,,,Defesa Civil,1.1
2019,3,6,SA,SANTO AMARO,-23.631488300000008,-46.6861631,,,,Defesa Civil,43.3
2019,3,6,AD,CIDADE ADEMAR,-23.6922231,-46.6449694,,,,Defesa Civil,43.3
2019,3,6,LA,LAPA,-23.51461939999999,-46.741334,,,,Defesa Civil,1.0
2019,3,6,JA,JABAQUARA,-23.6500726,-46.65623490000001,,,,Defesa Civil,26.6
2019,3,6,AD,CIDADE ADEMAR,-23.6782154,-46.6397643,,,,Defesa Civil,43.3
2019,3,7,JA,JABAQUARA,-23.6714811,-46.6364977,,,,Defesa Civil,10.8
2019,3,7,JA,JABAQUARA,-23.6714811,-46.6364977,,,,Defesa Civil,10.8
2019,3,7,JA,JABAQUARA,-23.6714811,-46.6364977,,,,Defesa Civil,10.8
2019,3,7,JA,JABAQUARA,-23.644515899999988,-46.6384525,,,,Defesa Civil,10.8
2019,3,9,LA,LAPA,-23.5329941,-46.6622817,,,,Defesa Civil,24.8
2019,3,9,BT,BUTANTA,-23.603355999999994,-46.7431888,,,,Defesa Civil,28.8
2019,3,9,BT,BUTANTA,-23.598804999999995,-46.7361103,,,,Defesa Civil,28.8
2019,3,10,CL,CAMPO LIMPO,-23.6111358,-46.7531018,,,,Defesa Civil,47.3
2019,3,10,PA,PARELHEIROS,-23.828222000000007,-46.7310135,,,,Defesa Civil,73.7
2019,3,10,VP,VILA PRUDENTE,-23.5918735,-46.5792546,,,,Defesa Civil,87.5
2019,3,10,IP,IPIRANGA,-23.635630699999997,-46.6107456,,,,Defesa Civil,73.2
2019,3,10,MO,MOOCA,-23.5816103,-46.5957471,,,,Defesa Civil,42.0
2019,3,10,VP,VILA PRUDENTE,-23.61409039999999,-46.5305691,,,,Defesa Civil,87.5
2019,3,10,VP,VILA PRUDENTE,-23.59391839999999,-46.5851343,,,,Defesa Civil,87.5
2019,3,10,SM,SAO MATEUS,-23.5938637,-46.4360222,,,,Defesa Civil,66.3
2019,3,10,IP,IPIRANGA,-23.538688700000005,-46.626856,,,,Defesa Civil,73.2
2019,3,10,IP,IPIRANGA,-23.5739256,-46.6067683,,,,Defesa Civil,73.2
2019,3,10,MO,MOOCA,-23.53682969999999,-46.6221024,,,,Defesa Civil,42.0
2019,3,10,IP,IPIRANGA,-23.571113,-46.6088017,,,,Defesa Civil,73.2
2019,3,10,VP,VILA PRUDENTE,-23.6000191,-46.5757596,,,,Defesa Civil,87.5
2019,3,10,IP,IPIRANGA,-23.5830107,-46.5973831,,,,Defesa Civil,73.2
2019,3,10,VP,VILA PRUDENTE,-23.60191,-46.5571921,,,,Defesa Civil,87.5
2019,3,10,AF,ARICANDUVA/FORMOSA,-23.554006999999995,-46.518872,,,,Defesa Civil,42.4
2019,3,10,VP,VILA PRUDENTE,-23.58817169999999,-46.5887846,,,,Defesa Civil,87.5
2019,3,11,IP,IPIRANGA,-23.589574,-46.6071531,,,,Defesa Civil,13.0
2019,3,11,SE,SE,-23.5709711,-46.6067703,,,,Defesa Civil,11.7
2019,3,11,VP,VILA PRUDENTE,-23.5345113,-46.62493500000001,,,,Defesa Civil,16.1
2019,3,11,IP,IPIRANGA,-23.589427,-46.606908,,,,Defesa Civil,13.0
2019,3,11,VP,VILA PRUDENTE,-23.5866672,-46.5905049,,,,Defesa Civil,16.1
2019,3,11,IP,IPIRANGA,-23.5776071,-46.602417,,,,Defesa Civil,13.0
2019,3,11,VP,VILA PRUDENTE,-23.60096650000001,-46.5706973,,,,Defesa Civil,16.1
2019,3,11,IP,IPIRANGA,-23.5733452,-46.6098104,,,,Defesa Civil,13.0
2019,3,11,VP,VILA PRUDENTE,-23.594289400000005,-46.5865019,,,,Defesa Civil,16.1
2019,3,11,VP,VILA PRUDENTE,-23.606540999999996,-46.5659289,,,,Defesa Civil,16.1
2019,3,11,IP,IPIRANGA,-23.6215253,-46.5849803,,,,Defesa Civil,13.0
2019,3,11,IP,IPIRANGA,-23.58635229999999,-46.5988306,,,,Defesa Civil,13.0
2019,3,11,IP,IPIRANGA,-23.587592500000003,-46.5997604,,,,Defesa Civil,13.0
2019,3,11,IQ,ITAQUERA,-23.5920443,-46.4428944,,,,Defesa Civil,14.6
2019,3,11,IQ,ITAQUERA,-23.5925037,-46.4432884,,,,Defesa Civil,14.6
2019,3,11,IP,IPIRANGA,-23.589704599999997,-46.5963949,,,,Defesa Civil,13.0
2019,3,11,SE,SE,-23.5709711,-46.6067703,,,,Defesa Civil,11.7
2019,3,11,IP,IPIRANGA,-23.6324345,-46.5856313,,,,Defesa Civil,13.0
2019,3,11,MB,M BOI MIRIM,-23.669744700000003,-46.7341612,,,,Defesa Civil,14.5
2019,3,11,VP,VILA PRUDENTE,-23.592150499999995,-46.5884878,,,,Defesa Civil,16.1
2019,3,11,LA,LAPA,-23.53453929999999,-46.7441271,,,,Defesa Civil,12.7
2019,3,11,SE,SE,-23.52473000000001,-46.6301143,,,,Defesa Civil,11.7
2019,3,11,SE,SE,-23.5406322,-46.6283296,,,,Defesa Civil,11.7
2019,3,11,IP,IPIRANGA,-23.57512879999999,-46.6038081,,,,Defesa Civil,13.0
2019,3,11,IP,IPIRANGA,-23.5732073,-46.6080294,,,,Defesa Civil,13.0
2019,3,11,SE,SE,-23.524762299999995,-46.6296459,,,,Defesa Civil,11.7
2019,3,11,IP,IPIRANGA,-23.5725563,-46.6080748,,,,Defesa Civil,13.0
2019,3,11,VP,VILA PRUDENTE,-23.5927576,-46.588104,,,,Defesa Civil,16.1
2019,3,11,IP,IPIRANGA,-23.574600300000004,-46.605969,,,,Defesa Civil,13.0
2019,3,11,SE,SE,-23.556115100000003,-46.6201329,,,,Defesa Civil,11.7
2019,3,11,SE,SE,-23.5424739,-46.6289658,,,,Defesa Civil,11.7
2019,3,11,IP,IPIRANGA,-23.5700021,-46.6102169,,,,Defesa Civil,13.0
2019,3,11,SE,SE,-23.5709711,-46.6067703,,,,Defesa Civil,11.7
2019,3,11,IP,IPIRANGA,-23.5970776,-46.5916997,,,,Defesa Civil,13.0
2019,3,11,MO,MOOCA,-23.5254078,-46.621237,,,,Defesa Civil,12.8
2019,3,11,SE,SE,-23.559381200000004,-46.6149056,,,,Defesa Civil,11.7
2019,3,11,SE,SE,-23.556115100000003,-46.6201329,,,,Defesa Civil,11.7
2019,3,11,IP,IPIRANGA,-23.591251400000004,-46.5941982,,,,Defesa Civil,13.0
2019,3,11,SE,SE,-23.558865200000003,-46.6206716,,,,Defesa Civil,11.7
2019,3,11,IP,IPIRANGA,-23.5911584,-46.5974393,,,,Defesa Civil,13.0
2019,3,11,SE,SE,-23.559381200000004,-46.6149056,,,,Defesa Civil,11.7
2019,3,11,SE,SE,-23.5639909,-46.6166402,,,,Defesa Civil,11.7
2019,3,11,LA,LAPA,-23.531945799999995,-46.744978,,,,Defesa Civil,12.7
2019,3,11,SE,SE,-23.5555935,-46.6198231,,,,Defesa Civil,11.7
2019,3,11,IQ,ITAQUERA,-23.539572700000004,-46.4667054,,,,Defesa Civil,14.6
2019,3,11,MO,MOOCA,-23.581628799999997,-46.5937595,,,,Defesa Civil,12.8
2019,3,11,IP,IPIRANGA,-23.630429399999997,-46.5830786,,,,Defesa Civil,13.0
2019,3,11,BT,BUTANTA,-23.5966774,-46.7298669,,,,Defesa Civil,17.0
2019,3,11,SE,SE,-23.5709711,-46.6067703,,,,Defesa Civil,11.7
2019,3,11,MO,MOOCA,-23.5191469,-46.62997930000001,,,,Defesa Civil,12.8
2019,3,11,MP,SAO MIGUEL PAULISTA,-23.486676400000007,-46.3953384,,,,Defesa Civil,12.2
2019,3,11,MP,SAO MIGUEL PAULISTA,-23.48920529999999,-46.4052901,,,,Defesa Civil,12.2
2019,3,11,VP,VILA PRUDENTE,-23.584224099999997,-46.5901557,,,,Defesa Civil,16.1
2019,3,11,MO,MOOCA,-23.5785035,-46.5924739,,,,Defesa Civil,12.8
2019,3,11,VP,VILA PRUDENTE,-23.6039129,-46.5696787,,,,Defesa Civil,16.1
2019,3,11,VP,VILA PRUDENTE,-23.6039129,-46.5696787,,,,Defesa Civil,16.1
2019,3,11,SE,SE,-23.5709711,-46.6067703,,,,Defesa Civil,11.7
2019,3,11,SE,SE,-23.5709711,-46.6067703,,,,Defesa Civil,11.7
2019,3,11,SA,SANTO AMARO,-23.6914338,-46.677380500000005,,,,Defesa Civil,18.7
2019,3,11,PE,PENHA,-23.499806000000007,-46.5227781,,,,Defesa Civil,12.3
2019,3,12,SE,SE,-23.560431299999998,-46.622947,,,,Defesa Civil,3.9
2019,3,12,MP,SAO MIGUEL PAULISTA,-23.4881684,-46.3953817,,,,Defesa Civil,12.5
2019,3,12,G ,GUAIANASES,-23.541714299999995,-46.4094463,,,,Defesa Civil,
2019,3,12,ST,SANTANA/TUCURUVI,-23.478716999999996,-46.620829,,,,Defesa Civil,17.6
2019,3,12,MP,SAO MIGUEL PAULISTA,-23.475939499999992,-46.4283283,,,,Defesa Civil,12.5
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.4883237,-46.3961218,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.48729369999999,-46.3920114,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.490711499999996,-46.3945327,,,,Defesa Civil,0.1
2019,3,13,SE,SE,-23.560431299999998,-46.622947,,,,Defesa Civil,0.0
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.489164,-46.4033832,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.489242500000003,-46.3928264,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.4869753,-46.3947171,,,,Defesa Civil,0.1
2019,3,13,PJ,PIRITUBA/JARAGUA,-23.4779342,-46.7578205,,,,Defesa Civil,2.3
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.491904899999994,-46.4055813,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.488871600000007,-46.3966028,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.487431,-46.3946764,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.489331299999996,-46.3970078,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.4887588,-46.3964634,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.4869753,-46.3947171,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.4865822,-46.3945971,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.481455800000003,-46.3920292,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.4892608,-46.3929608,,,,Defesa Civil,0.1
2019,3,13,MP,SAO MIGUEL PAULISTA,-23.4879511,-46.3960137,,,,Defesa Civil,0.1
2019,3,14,MP,SAO MIGUEL PAULISTA,-23.4901966,-46.4059843,,,,Defesa Civil,6.2
